"participant_id","participant_group","age_yrs","edu_year","letterstring_response_id","itemid","alphabet","A","B","C","D","response","rt","cleaned_response","correct_response","correct","stringdist","exclude","exclude_comment"
3965,"adult",39,NA,2374,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",13696,"m m o o","m m o o",1,0,"include","include"
3966,"adult",19,NA,2385,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",15789,"m m o o","m m o o",1,0,"exclude","adult criterion 1: <80% items answered"
3969,"adult",37,NA,2391,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",6540,"m m o o","m m o o",1,0,"include","include"
3968,"adult",17,NA,2394,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",10998,"m m o o","m m o o",1,0,"include","include"
3971,"adult",19,NA,2430,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",14457,"m m o o","m m o o",1,0,"include","include"
3970,"adult",22,NA,2431,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",11990,"m m o o","m m o o",1,0,"include","include"
3977,"adult",25,NA,2488,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",9889,"m m o o","m m o o",1,0,"include","include"
3974,"adult",19,NA,2490,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",9166,"m m o o","m m o o",1,0,"include","include"
3975,"adult",20,NA,2491,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",11511,"m m o o","m m o o",1,0,"include","include"
3973,"adult",17,NA,2495,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",13142,"m m o o","m m o o",1,0,"include","include"
3978,"adult",22,NA,2501,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",10550,"m m o o","m m o o",1,0,"include","include"
3953,"adult",33,NA,2508,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",16215,"m m o o","m m o o",1,0,"include","include"
3982,"adult",22,NA,2511,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",5602,"m m o o","m m o o",1,0,"include","include"
3972,"adult",20,NA,2528,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",24510,"m m o o","m m o o",1,0,"include","include"
3983,"adult",22,NA,2559,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",15211,"m m o o","m m o o",1,0,"include","include"
3981,"adult",17,NA,2568,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",17258,"m m o o","m m o o",1,0,"include","include"
3976,"adult",27,NA,2573,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",13298,"m m o o","m m o o",1,0,"include","include"
3980,"adult",24,NA,2590,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",14150,"m m o o","m m o o",1,0,"include","include"
3962,"adult",30,NA,2593,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",9222,"m m o o","m m o o",1,0,"include","include"
3988,"adult",32,NA,2654,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",13175,"m m o o","m m o o",1,0,"include","include"
3986,"adult",21,NA,2658,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",12268,"m m o o","m m o o",1,0,"include","include"
3985,"adult",31,NA,2677,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",31607,"m m o o","m m o o",1,0,"include","include"
3984,"adult",23,NA,2681,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",12752,"m m o o","m m o o",1,0,"include","include"
3990,"adult",17,NA,2687,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",11250,"m m o o","m m o o",1,0,"include","include"
3992,"adult",33,NA,2692,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",8748,"m m o o","m m o o",1,0,"include","include"
3987,"adult",26,NA,2696,1002,"Latin","c d","c c e e","m n","m m o o","m o o",10417,"m o o","m m o o",0,2,"include","include"
3989,"adult",25,NA,2729,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",12450,"m m o o","m m o o",1,0,"include","include"
3993,"adult",17,NA,2755,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",16284,"m m o o","m m o o",1,0,"include","include"
3994,"adult",17,NA,2777,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",14875,"m m o o","m m o o",1,0,"include","include"
3998,"adult",24,NA,2814,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",7779,"m m o o","m m o o",1,0,"include","include"
3996,"adult",21,NA,2819,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",9650,"m m o o","m m o o",1,0,"include","include"
3995,"adult",28,NA,2820,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",12734,"m m o o","m m o o",1,0,"include","include"
3999,"adult",49,NA,2873,1002,"Latin","c d","c c e e","m n","m m o o","m m g g",10816,"m m g g","m m o o",0,2,"include","include"
4000,"adult",39,NA,2911,1002,"Latin","c d","c c e e","m n","m m o o","m m n n",7078,"m m n n","m m o o",0,2,"include","include"
4001,"adult",21,NA,2918,1002,"Latin","c d","c c e e","m n","m m o o","m m p p",13493,"m m p p","m m o o",0,2,"include","include"
4002,"adult",22,NA,2970,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",12971,"m m o o","m m o o",1,0,"include","include"
4003,"adult",22,NA,2992,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",20604,"m m o o","m m o o",1,0,"include","include"
4004,"adult",19,NA,3003,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",9803,"m m o o","m m o o",1,0,"include","include"
4005,"adult",17,NA,3029,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",13690,"m m o o","m m o o",1,0,"include","include"
4007,"adult",24,NA,3047,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",15065,"m m o o","m m o o",1,0,"include","include"
4006,"adult",17,NA,3050,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",16733,"m m o o","m m o o",1,0,"include","include"
4019,"adult",17,NA,3101,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",15385,"m m o o","m m o o",1,0,"exclude","adult criterion 1: <80% items answered"
4020,"adult",33,NA,3113,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",9590,"m m o o","m m o o",1,0,"include","include"
4026,"adult",32,NA,3130,1002,"Latin","c d","c c e e","m n","m m o o","m m o o",13672,"m m o o","m m o o",1,0,"include","include"
3730,"child",8,4,814,1003,"Latin","e f","e h","k l","k n","k o",49845,"k o","k n",0,1,"include",""
3743,"child",9,5,842,1003,"Latin","e f","e h","k l","k n","k n",10154,"k n","k n",1,0,"include",""
3752,"child",8,5,875,1003,"Latin","e f","e h","k l","k n","k m",9215,"k m","k n",0,1,"include",""
3760,"child",9,5,905,1003,"Latin","e f","e h","k l","k n","k n",29970,"k n","k n",1,0,"include",""
3762,"child",8,5,912,1003,"Latin","e f","e h","k l","k n","k n",56669,"k n","k n",1,0,"include",""
3766,"child",9,5,989,1003,"Latin","e f","e h","k l","k n","k m",17335,"k m","k n",0,1,"include",""
3771,"child",7,4,1003,1003,"Latin","e f","e h","k l","k n","m n",22237,"m n","k n",0,1,"maybe","answered < 40% of Latin alphabet items correctly"
3772,"child",8,4,1017,1003,"Latin","e f","e h","k l","k n","k m",19344,"k m","k n",0,1,"include",""
3779,"child",8,5,1038,1003,"Latin","e f","e h","k l","k n","k n",16492,"k n","k n",1,0,"include",""
3785,"child",8,5,1054,1003,"Latin","e f","e h","k l","k n","k n",23909,"k n","k n",1,0,"include",""
3790,"child",8,4,1065,1003,"Latin","e f","e h","k l","k n","k n",21452,"k n","k n",1,0,"include",""
3795,"child",8,4,1077,1003,"Latin","e f","e h","k l","k n","k n",59716,"k n","k n",1,0,"include",""
3798,"child",8,4,1104,1003,"Latin","e f","e h","k l","k n","k m",32803,"k m","k n",0,1,"include",""
3799,"child",8,5,1121,1003,"Latin","e f","e h","k l","k n","k n",28583,"k n","k n",1,0,"include",""
3800,"child",9,5,1135,1003,"Latin","e f","e h","k l","k n","k n",60148,"k n","k n",1,0,"include",""
3801,"child",9,5,1147,1003,"Latin","e f","e h","k l","k n","k n",15648,"k n","k n",1,0,"include",""
3803,"child",8,4,1176,1003,"Latin","e f","e h","k l","k n","k n",22202,"k n","k n",1,0,"include",""
3807,"child",8,5,1182,1003,"Latin","e f","e h","k l","k n","k m",13372,"k m","k n",0,1,"include",""
3808,"child",8,5,1213,1003,"Latin","e f","e h","k l","k n","k n",73408,"k n","k n",1,0,"include",""
3809,"child",8,5,1215,1003,"Latin","e f","e h","k l","k n","k j",77513,"k j","k n",0,1,"include",""
3821,"child",9,5,1284,1003,"Latin","e f","e h","k l","k n","k n",51335,"k n","k n",1,0,"include",""
3813,"child",8,4,1285,1003,"Latin","e f","e h","k l","k n","k m",147780,"k m","k n",0,1,"include",""
3832,"child",9,5,1322,1003,"Latin","e f","e h","k l","k n","k n",45750,"k n","k n",1,0,"include",""
3837,"child",9,5,1324,1003,"Latin","e f","e h","k l","k n","k o",43654,"k o","k n",0,1,"include",""
3831,"child",7,4,1327,1003,"Latin","e f","e h","k l","k n","n",95471,"n","k n",0,2,"include",""
3842,"child",8,4,1364,1003,"Latin","e f","e h","k l","k n","k h",16441,"k h","k n",0,1,"exclude","child criteria 3: skipped >40% items for 1 or more alphabets"
3844,"child",8,4,1377,1003,"Latin","e f","e h","k l","k n","k m",19509,"k m","k n",0,1,"include",""
3843,"child",9,5,1389,1003,"Latin","e f","e h","k l","k n","n o",55263,"n o","k n",0,2,"include",""
3845,"child",9,5,1401,1003,"Latin","e f","e h","k l","k n","k m",26476,"k m","k n",0,1,"maybe","answered < 40% of Latin alphabet items correctly"
3846,"child",7,4,1416,1003,"Latin","e f","e h","k l","k n","k o",57923,"k o","k n",0,1,"include",""
3848,"child",9,5,1460,1003,"Latin","e f","e h","k l","k n","k n",28107,"k n","k n",1,0,"include",""
3862,"child",9,5,1519,1003,"Latin","e f","e h","k l","k n","k n",25938,"k n","k n",1,0,"include",""
3863,"child",8,5,1535,1003,"Latin","e f","e h","k l","k n","k n",34432,"k n","k n",1,0,"include",""
3864,"child",9,5,1547,1003,"Latin","e f","e h","k l","k n","k m",16505,"k m","k n",0,1,"include",""
3865,"child",9,5,1582,1003,"Latin","e f","e h","k l","k n","k m",65758,"k m","k n",0,1,"include",""
3867,"child",8,4,1584,1003,"Latin","e f","e h","k l","k n","k n",76886,"k n","k n",1,0,"include",""
3870,"child",9,5,1586,1003,"Latin","e f","e h","k l","k n","k e",59856,"k e","k n",0,1,"include",""
3872,"child",9,5,1608,1003,"Latin","e f","e h","k l","k n","k m",15310,"k m","k n",0,1,"include",""
3871,"child",8,4,1620,1003,"Latin","e f","e h","k l","k n","k m",69973,"k m","k n",0,1,"include",""
3873,"child",7,4,1643,1003,"Latin","e f","e h","k l","k n","k n",59412,"k n","k n",1,0,"include",""
3874,"child",7,4,1667,1003,"Latin","e f","e h","k l","k n","k m",45848,"k m","k n",0,1,"include",""
3894,"adult",17,NA,1803,1003,"Latin","ef","eh","kl","k n","",277,NA,"k n",0,NA,"exclude","adult criterion 1: <80% items answered"
3895,"adult",17,NA,1820,1003,"Latin","ef","eh","kl","k n","k n",9672,"k n","k n",1,0,"include","include"
3896,"adult",23,NA,1837,1003,"Latin","ef","eh","kl","k n","k n",26949,"k n","k n",1,0,"include","include"
3912,"adult",17,NA,1975,1003,"Latin","e f","e h","k l","k n","k n",13849,"k n","k n",1,0,"include","include"
3916,"adult",17,NA,1992,1003,"Latin","e f","e h","k l","k n","k n",19694,"k n","k n",1,0,"include","include"
3918,"adult",22,NA,2009,1003,"Latin","e f","e h","k l","k n","k m",9396,"k m","k n",0,1,"include","include"
3931,"adult",47,NA,2115,1003,"Latin","e f","e h","k l","k n","k n",10238,"k n","k n",1,0,"include","include"
3932,"adult",23,NA,2132,1003,"Latin","e f","e h","k l","k n","k n",11624,"k n","k n",1,0,"include","include"
3935,"adult",24,NA,2149,1003,"Latin","e f","e h","k l","k n","k n",25998,"k n","k n",1,0,"include","include"
3947,"adult",24,NA,2169,1003,"Latin","e f","e h","k l","k n","k n",9889,"k n","k n",1,0,"include","include"
3948,"adult",24,NA,2178,1003,"Latin","e f","e h","k l","k n","k n",10875,"k n","k n",1,0,"include","include"
3949,"adult",24,NA,2181,1003,"Latin","e f","e h","k l","k n","k n",19673,"k n","k n",1,0,"include","include"
3951,"adult",25,NA,2204,1003,"Latin","e f","e h","k l","k n","k n",18148,"k n","k n",1,0,"exclude","adult criterion 1: <80% items answered"
3952,"adult",17,NA,2210,1003,"Latin","e f","e h","k l","k n","k n",10623,"k n","k n",1,0,"include","include"
3950,"adult",30,NA,2214,1003,"Latin","e f","e h","k l","k n","k n",38048,"k n","k n",1,0,"include","include"
3956,"adult",17,NA,2237,1003,"Latin","e f","e h","k l","k n","k n",21100,"k n","k n",1,0,"include","include"
3957,"adult",29,NA,2259,1003,"Latin","e f","e h","k l","k n","k n",8504,"k n","k n",1,0,"include","include"
3959,"adult",17,NA,2272,1003,"Latin","e f","e h","k l","k n","k n",10098,"k n","k n",1,0,"include","include"
3958,"adult",26,NA,2280,1003,"Latin","e f","e h","k l","k n","k n",38287,"k n","k n",1,0,"exclude","adult criterion 1: <80% items answered"
3961,"adult",17,NA,2294,1003,"Latin","e f","e h","k l","k n","k n",33085,"k n","k n",1,0,"include","include"
3963,"adult",19,NA,2331,1003,"Latin","e f","e h","k l","k n","k n",13312,"k n","k n",1,0,"include","include"
3964,"adult",20,NA,2369,1003,"Latin","e f","e h","k l","k n","k n",11596,"k n","k n",1,0,"include","include"
3967,"adult",20,NA,2375,1003,"Latin","e f","e h","k l","k n","k n",13639,"k n","k n",1,0,"include","include"
3965,"adult",39,NA,2377,1003,"Latin","e f","e h","k l","k n","k n",12006,"k n","k n",1,0,"include","include"
3966,"adult",19,NA,2390,1003,"Latin","e f","e h","k l","k n","k n",14941,"k n","k n",1,0,"exclude","adult criterion 1: <80% items answered"
3969,"adult",37,NA,2396,1003,"Latin","e f","e h","k l","k n","k m",11364,"k m","k n",0,1,"include","include"
3968,"adult",17,NA,2404,1003,"Latin","e f","e h","k l","k n","k n n",22665,"k n n","k n",0,2,"include","include"
3971,"adult",19,NA,2436,1003,"Latin","e f","e h","k l","k n","k n",8245,"k n","k n",1,0,"include","include"
3970,"adult",22,NA,2440,1003,"Latin","e f","e h","k l","k n","k n",13853,"k n","k n",1,0,"include","include"
3977,"adult",25,NA,2497,1003,"Latin","e f","e h","k l","k n","k o",10585,"k o","k n",0,1,"include","include"
3974,"adult",19,NA,2499,1003,"Latin","e f","e h","k l","k n","k n",14692,"k n","k n",1,0,"include","include"
3973,"adult",17,NA,2500,1003,"Latin","e f","e h","k l","k n","k m",8284,"k m","k n",0,1,"include","include"
3975,"adult",20,NA,2504,1003,"Latin","e f","e h","k l","k n","k n",18162,"k n","k n",1,0,"include","include"
3978,"adult",22,NA,2516,1003,"Latin","e f","e h","k l","k n","k n",17242,"k n","k n",1,0,"include","include"
3982,"adult",22,NA,2518,1003,"Latin","e f","e h","k l","k n","k m",6553,"k m","k n",0,1,"include","include"
3953,"adult",33,NA,2527,1003,"Latin","e f","e h","k l","k n","k n",24831,"k n","k n",1,0,"include","include"
3972,"adult",20,NA,2543,1003,"Latin","e f","e h","k l","k n","k n",17641,"k n","k n",1,0,"include","include"
3983,"adult",22,NA,2570,1003,"Latin","e f","e h","k l","k n","k n",12108,"k n","k n",1,0,"include","include"
3981,"adult",17,NA,2592,1003,"Latin","e f","e h","k l","k n","k j",26770,"k j","k n",0,1,"include","include"
3976,"adult",27,NA,2596,1003,"Latin","e f","e h","k l","k n","k m",21411,"k m","k n",0,1,"include","include"
3962,"adult",30,NA,2605,1003,"Latin","e f","e h","k l","k n","k n",9979,"k n","k n",1,0,"include","include"
3980,"adult",24,NA,2611,1003,"Latin","e f","e h","k l","k n","k m",21135,"k m","k n",0,1,"include","include"
3986,"adult",21,NA,2669,1003,"Latin","e f","e h","k l","k n","k n",11645,"k n","k n",1,0,"include","include"
3988,"adult",32,NA,2675,1003,"Latin","e f","e h","k l","k n","k n",21322,"k n","k n",1,0,"include","include"
3992,"adult",33,NA,2702,1003,"Latin","e f","e h","k l","k n","k n",8252,"k n","k n",1,0,"include","include"
3984,"adult",23,NA,2703,1003,"Latin","e f","e h","k l","k n","k n",20367,"k n","k n",1,0,"include","include"
3987,"adult",26,NA,2710,1003,"Latin","e f","e h","k l","k n","k n",12524,"k n","k n",1,0,"include","include"
3985,"adult",31,NA,2711,1003,"Latin","e f","e h","k l","k n","k n",28217,"k n","k n",1,0,"include","include"
3990,"adult",17,NA,2715,1003,"Latin","e f","e h","k l","k n","k m",29514,"k m","k n",0,1,"include","include"
3989,"adult",25,NA,2741,1003,"Latin","e f","e h","k l","k n","k n",8757,"k n","k n",1,0,"include","include"
3994,"adult",17,NA,2795,1003,"Latin","e f","e h","k l","k n","k n",18673,"k n","k n",1,0,"include","include"
3993,"adult",17,NA,2798,1003,"Latin","e f","e h","k l","k n","k n",41047,"k n","k n",1,0,"include","include"
3998,"adult",24,NA,2823,1003,"Latin","e f","e h","k l","k n","k n",8286,"k n","k n",1,0,"include","include"
3996,"adult",21,NA,2829,1003,"Latin","e f","e h","k l","k n","k m",7963,"k m","k n",0,1,"include","include"
3995,"adult",28,NA,2838,1003,"Latin","e f","e h","k l","k n","k n",19791,"k n","k n",1,0,"include","include"
3999,"adult",49,NA,2882,1003,"Latin","e f","e h","k l","k n","k j",10113,"k j","k n",0,1,"include","include"
4000,"adult",39,NA,2919,1003,"Latin","e f","e h","k l","k n","k n",10870,"k n","k n",1,0,"include","include"
4001,"adult",21,NA,2924,1003,"Latin","e f","e h","k l","k n","k o",13848,"k o","k n",0,1,"include","include"
4002,"adult",22,NA,2975,1003,"Latin","e f","e h","k l","k n","k n",14227,"k n","k n",1,0,"include","include"
4003,"adult",22,NA,2995,1003,"Latin","e f","e h","k l","k n","k m",15368,"k m","k n",0,1,"include","include"
4004,"adult",19,NA,3006,1003,"Latin","e f","e h","k l","k n","k n",15875,"k n","k n",1,0,"include","include"
4005,"adult",17,NA,3031,1003,"Latin","e f","e h","k l","k n","k m",10015,"k m","k n",0,1,"include","include"
4007,"adult",24,NA,3048,1003,"Latin","e f","e h","k l","k n","k n",9853,"k n","k n",1,0,"include","include"
4006,"adult",17,NA,3053,1003,"Latin","e f","e h","k l","k n","k n",20160,"k n","k n",1,0,"include","include"
4019,"adult",17,NA,3102,1003,"Latin","e f","e h","k l","k n","k m",9333,"k m","k n",0,1,"exclude","adult criterion 1: <80% items answered"
4020,"adult",33,NA,3114,1003,"Latin","e f","e h","k l","k n","k n",9210,"k n","k n",1,0,"include","include"
4026,"adult",32,NA,3131,1003,"Latin","e f","e h","k l","k n","k n",19575,"k n","k n",1,0,"include","include"
3730,"child",8,4,816,1004,"Latin","d e","d f f","g h","g i i","g i i",51562,"g i i","g i i",1,0,"include",""
3743,"child",9,5,844,1004,"Latin","d e","d f f","g h","g i i","g i i",11708,"g i i","g i i",1,0,"include",""
3752,"child",8,5,876,1004,"Latin","d e","d f f","g h","g i i","g i i",19292,"g i i","g i i",1,0,"include",""
3760,"child",9,5,906,1004,"Latin","d e","d f f","g h","g i i","g i i",42107,"g i i","g i i",1,0,"include",""
3762,"child",8,5,913,1004,"Latin","d e","d f f","g h","g i i","g i i",21158,"g i i","g i i",1,0,"include",""
3766,"child",9,5,990,1004,"Latin","d e","d f f","g h","g i i","g i i",30764,"g i i","g i i",1,0,"include",""
3771,"child",7,4,1006,1004,"Latin","d e","d f f","g h","g i i","g i i",27544,"g i i","g i i",1,0,"maybe","answered < 40% of Latin alphabet items correctly"
3772,"child",8,4,1018,1004,"Latin","d e","d f f","g h","g i i","g i i",27992,"g i i","g i i",1,0,"include",""
3779,"child",8,5,1040,1004,"Latin","d e","d f f","g h","g i i","g i i",23097,"g i i","g i i",1,0,"include",""
3785,"child",8,5,1056,1004,"Latin","d e","d f f","g h","g i i","g i i",25757,"g i i","g i i",1,0,"include",""
3790,"child",8,4,1066,1004,"Latin","d e","d f f","g h","g i i","g i i",83542,"g i i","g i i",1,0,"include",""
3795,"child",8,4,1078,1004,"Latin","d e","d f f","g h","g i i","g i i",23285,"g i i","g i i",1,0,"include",""
3798,"child",8,4,1106,1004,"Latin","d e","d f f","g h","g i i","g i i",26352,"g i i","g i i",1,0,"include",""
3799,"child",8,5,1122,1004,"Latin","d e","d f f","g h","g i i","g i i",14854,"g i i","g i i",1,0,"include",""
3800,"child",9,5,1137,1004,"Latin","d e","d f f","g h","g i i","g i i",30657,"g i i","g i i",1,0,"include",""
